Title,City,Salary,EmploymentType,JobURL,Company,Posted_date,RemoteStatus,JobID,Current date time (CST)
Hiring for Business Analyst Roles,Chicago,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Beta-oft-Systems-Inc/Job/Hiring-for-Business-Analyst-Roles/-in-Chicago,IL?jid=fe5068bb77c241ea",Beta oft Systems Inc,2020-03-11T00:00:00Z,,fe5068bb77c241ea,2024-02-02T00:22:49Z
Data Analyst (Generic),San Jose,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Zealogics.com/Job/Data-Analyst-(Generic)/-in-San-Jose,CA?jid=4ba1f99cab4a2a39",Zealogics.com,2024-01-30T21:11:23Z,,4ba1f99cab4a2a39,2024-02-02T00:22:49Z
Senior Project Analyst,Newport Beach,$45 - $55 / hr,Contractor,"https://www.ziprecruiter.com/c/Peregrine-Team/Job/Senior-Project-Analyst/-in-Newport-Beach,CA?jid=696046f07b3f513b",Peregrine Team,2024-01-12T04:08:22Z,,696046f07b3f513b,2024-02-02T00:22:49Z
Digital eCommerce Analyst,Calabasas,$30 / hr,Contractor,"https://www.ziprecruiter.com/c/Adecco/Job/Digital-eCommerce-Analyst/-in-Calabasas,CA?jid=2a13145ded493872",Adecco,2024-01-05T00:28:47Z,,2a13145ded493872,2024-02-02T00:22:49Z
Data Analyst/SR (29689),Phoenix,$0 / ,Contractor,"https://www.ziprecruiter.com/c/IDEALFORCE-LLC/Job/Data-Analyst-SR-(29689)/-in-Phoenix,AZ?jid=345df3be7374aaa3",IDEALFORCE LLC,2014-07-25T07:00:00Z,,345df3be7374aaa3,2024-02-02T00:22:49Z
Jr- Mid-level Data Analyst/Engineer,Englewood,$0 / ,Contractor,"https://www.ziprecruiter.com/c/ClientSolv-Technologies/Job/Jr-Mid-level-Data-Analyst-Engineer/-in-Englewood,CO?jid=65f771f3568973d7",ClientSolv Technologies,2022-01-25T08:00:00Z,,65f771f3568973d7,2024-02-02T00:22:49Z
Jr- Mid-level Data Analyst/Engineer,Englewood,$0 / ,Contractor,"https://www.ziprecruiter.com/c/ClientSolv-Technologies/Job/Jr-Mid-level-Data-Analyst-Engineer/-in-Englewood,CO?jid=65f771f3568973d7",ClientSolv Technologies,2022-01-25T08:00:00Z,,65f771f3568973d7,2024-02-02T00:22:54Z
Data Analyst,Phoenix,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Atria-Group-LLC/Job/Data-Analyst/-in-Phoenix,AZ?jid=dd96659d6e5639ac",Atria Group LLC,2016-02-15T08:00:00Z,,dd96659d6e5639ac,2024-02-02T00:22:54Z
ArcGis Data Analyst,Denver,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Marathon-TS/Job/ArcGis-Data-Analyst/-in-Denver,CO?jid=46b475e2eec62c1f",Marathon TS,2019-08-21T07:00:00Z,,46b475e2eec62c1f,2024-02-02T00:22:54Z
Data Analytics,Albemarle,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Manning-Global/Job/Data-Analytics/-in-Albemarle,NC?jid=9ab7672ae541d94f",Manning Global,2023-03-01T23:06:07Z,,9ab7672ae541d94f,2024-02-02T00:22:54Z
